NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
77,경상남도 창원시 의창구 북면 신촌리,1533-9,1533,0009,거풍센터빌1단지,84.5640,91.0813,202306,04,"12,800",4,-,-,2014,신촌본포로 5-10,-,중개거래,경남 창원의창구,-,연립
78,경상남도 창원시 의창구 소답동,159-6,0159,0006,남양빌라6차,73.8900,39.3200,202306,03,"12,400",2,-,-,1995,의창대로299번길 6-18,-,중개거래,경남 창원의창구,-,다세대
79,경상남도 창원시 의창구 소답동,137-8,0137,0008,세원빌라,70.7400,37.8260,202305,31,"9,000",2,-,-,1995,의안로18번길 30,-,중개거래,경남 창원성산구,-,다세대
80,경상남도 창원시 의창구 서상동,453-2,0453,0002,정동아트빌라1차,83.0300,42.4779,202305,26,"15,500",3,-,-,1998,의창대로211번길 29,-,중개거래,경남 창원의창구,-,연립
81,경상남도 창원시 의창구 소계동,721-21,0721,0021,한보,47.0700,45.2900,202305,25,"6,800",1,-,-,1983,소계로 117,-,중개거래,경남 창원의창구,-,연립
82,경상남도 창원시 의창구 서상동,532,0532,0000,강남풀하우스,70.5630,38.0150,202305,22,"12,000",2,-,-,2005,서상로 57-21,-,중개거래,경남 창원의창구,-,다세대
83,경상남도 창원시 의창구 동읍 용정리,24-7,0024,0007,혜성아트빌라C동,75.9400,56.0000,202305,22,"9,000",2,-,-,2002,자여로93번길 10-8,-,중개거래,경남 창원의창구,-,다세대
84,경상남도 창원시 의창구 소답동,129-11,0129,0011,태봉빌라3차,62.9100,35.4238,202305,19,"12,000",1,-,-,1994,의안로62번길 34,-,중개거래,경남 창원의창구,-,연립
85,경상남도 창원시 의창구 서상동,400-4,0400,0004,영진블루빌,72.2300,65.3750,202305,12,"20,000",4,-,-,2011,천주로18번길 12,-,중개거래,경남 창원의창구,-,다세대
86,경상남도 창원시 의창구 북면 신촌리,1386-10,1386,0010,거풍힐링빌,75.9150,87.0000,202305,10,"13,000",1,-,-,2014,천주로 1202-7,-,중개거래,경남 창원의창구,-,연립다세대
87,경상남도 창원시 의창구 북면 신촌리,1386-10,1386,0010,거풍힐링빌,75.9150,87.0000,202305,10,"13,000",1,-,-,2014,천주로 1202-7,20230608,중개거래,경남 창원의창구,-,연립다세대
88,경상남도 창원시 의창구 동읍 용정리,23-5,0023,0005,자여새보금,84.5950,69.4160,202305,09,"12,400",5,-,-,2013,용정길32번길 21,-,중개거래,경남 창원의창구,-,연립
89,경상남도 창원시 의창구 소답동,134-18,0134,0018,이조빌라2차,75.6600,39.0076,202305,06,"12,000",3,-,-,2000,의안로28번길 33,-,중개거래,경남 창원의창구,-,다세대
90,경상남도 창원시 의창구 도계동,327-11,0327,0011,일호하이파이데파트,78.0000,30.1065,202305,05,"13,000",5,-,-,1991,도계로 41,-,중개거래,경남 창원의창구,-,연립다세대
91,경상남도 창원시 의창구 북면 신촌리,378,0378,0000,행복가득한집,47.7350,37.4674,202305,04,"3,950",3,-,-,2002,천주로 1225,20230614,중개거래,경남 창원의창구,-,연립
92,경상남도 창원시 의창구 도계동,306-17,0306,0017,송백빌라,51.4500,32.6418,202305,04,"9,300",2,-,-,1996,도계로17번길 10-16,-,중개거래,경남 창원의창구,-,다세대
93,경상남도 창원시 의창구 소답동,119-3,0119,0003,청림둥지나동,50.2750,25.8465,202305,03,"8,200",3,-,-,2002,의안로32번길 18-1,-,직거래,-,-,다세대
94,경상남도 창원시 의창구 소답동,451-2,0451,0002,써니원빌,69.2900,60.8700,202304,20,"22,500",2,-,-,2017,천주로36번길 45,-,중개거래,경남 창원의창구,-,연립
95,경상남도 창원시 의창구 팔용동,163-21,0163,0021,이조빌라2동,76.0500,54.5200,202304,17,"17,000",3,-,-,2012,사화로1번길 16,-,중개거래,경남 창원의창구,-,다세대
96,경상남도 창원시 의창구 소답동,108-4,0108,0004,덕산세영빌라,84.8100,54.4197,202304,14,"21,500",3,-,-,2010,의안로32번길 4,-,중개거래,경남 창원의창구,-,다세대
97,경상남도 창원시 의창구 팔용동,163-2,0163,0002,대원하이빌C동,84.9800,60.1900,202304,14,"18,300",2,-,-,2011,사화로1번길 14,-,중개거래,경남 창원의창구,-,다세대
98,경상남도 창원시 의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7000,61.5100,202304,11,"7,730",5,-,-,2015,신리길 25,-,직거래,-,-,연립다세대
99,경상남도 창원시 의창구 팔용동,163-19,0163,0019,대원하이빌A동,84.9800,60.2000,202304,11,"19,200",2,-,-,2011,사화로1번길 10,-,중개거래,경남 창원의창구,-,다세대
100,경상남도 창원시 의창구 도계동,312-18,0312,0018,아담한집(원창),68.6300,46.9975,202304,11,"11,100",2,-,-,1996,하남천서길9번길 20-8,-,중개거래,경남 창원의창구,-,다세대
101,경상남도 창원시 의창구 소답동,131-11,0131,0011,도원빌라,75.5700,43.1209,202304,07,"12,300",2,-,-,1994,의안로44번길 29,-,중개거래,경남 창원마산회원구,-,연립다세대
102,경상남도 창원시 의창구 소답동,152-19,0152,0019,태백산빌라,65.9500,29.5338,202304,06,"7,300",5,-,-,1998,의창대로299번길 15,-,중개거래,경남 창원의창구,-,연립
103,경상남도 창원시 의창구 동읍 용잠리,402-5,0402,0005,동면중앙국민주택,45.8500,52.3000,202304,04,"2,000",3,-,-,1987,용잠로 10-1,-,중개거래,경남 창원의창구,-,다세대
104,경상남도 창원시 의창구 도계동,322-5,0322,0005,리코프라자,75.0900,27.8798,202304,03,"10,000",5,-,-,1990,하남천서길 23,-,중개거래,경남 창원의창구,-,연립다세대
105,경상남도 창원시 의창구 동읍 단계리,247-3,0247,0003,경준해피존,84.8184,61.8277,202304,02,"12,500",5,-,-,2012,자여로 121-12,-,중개거래,경남 창원의창구,-,연립
106,경상남도 창원시 의창구 도계동,322-5,0322,0005,리코프라자,81.2400,30.1633,202303,30,"13,000",2,-,-,1990,하남천서길 23,-,중개거래,경남 창원의창구,-,연립다세대
107,경상남도 창원시 의창구 동읍 용잠리,332-1,0332,0001,초원빌라,68.1000,68.2220,202303,28,"4,800",3,-,-,1991,의창대로 840-10,-,중개거래,경남 김해시 경남 창원의창구,-,연립
108,경상남도 창원시 의창구 도계동,334-1,0334,0001,서원빌라,82.4500,46.2000,202303,25,"23,000",3,-,-,2005,도계로8번길 12,-,중개거래,경남 창원의창구,-,연립
109,경상남도 창원시 의창구 소답동,141-4,0141,0004,성수빌라16차,74.4300,59.7300,202303,25,"11,000",4,-,-,1997,의안로28번길 40,-,중개거래,경남 창원의창구,-,다세대
110,경상남도 창원시 의창구 도계동,321-3,0321,0003,남성빌라,95.2800,55.0567,202303,23,"15,500",4,-,-,1992,하남천서길37번길 12,-,중개거래,경남 창원의창구,-,연립
111,경상남도 창원시 의창구 도계동,344-1,0344,0001,성산빌라7차,57.1900,26.1225,202303,21,"8,500",5,-,-,1994,도계로50번길 15,-,중개거래,경남 창원의창구,-,다세대
112,경상남도 창원시 의창구 도계동,306-8,0306,0008,청송빌라,66.3900,35.3500,202303,20,"11,000",1,-,-,1994,도계로17번길 8,-,중개거래,경남 창원의창구,-,다세대
113,경상남도 창원시 의창구 도계동,363-2,0363,0002,황제빌라B,82.6200,35.1040,202303,20,"17,000",6,-,-,1992,하남천동길 64,-,직거래,-,-,연립
114,경상남도 창원시 의창구 도계동,317-6,0317,0006,청송빌라3차,42.2300,23.0250,202303,20,"8,500",3,-,-,1994,도계두리길 108,-,직거래,-,-,연립다세대
115,경상남도 창원시 의창구 중동,447-1,0447,0001,남산빌라,69.0500,47.8316,202303,18,"9,900",5,-,-,1998,의안로 23,-,중개거래,경남 창원의창구,-,연립
116,경상남도 창원시 의창구 도계동,360-7,0360,0007,근사한집(원창),63.4100,34.8400,202303,17,"6,100",4,-,-,1996,하남천동길44번길 5-6,-,중개거래,경남 창원의창구,-,다세대
117,경상남도 창원시 의창구 소답동,134-7,0134,0007,이조빌라,45.8400,19.5000,202303,15,"5,700",4,-,-,1993,의안로28번길 29-6,-,중개거래,경남 창원의창구,-,다세대
118,경상남도 창원시 의창구 소답동,155-9,0155,0009,대양녹원빌라,56.5200,64.7800,202303,15,"4,500",2,-,-,1997,의창대로299번길 6-11,-,직거래,-,-,다세대
119,경상남도 창원시 의창구 소답동,134-7,0134,0007,이조빌라,45.8400,19.5000,202303,14,"5,700",4,-,-,1993,의안로28번길 29-6,20230317,중개거래,경남 창원의창구,-,다세대
120,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.3700,52.3018,202303,11,"8,700",3,-,-,2014,가술길1번길 19,-,중개거래,경남 김해시,-,연립
121,경상남도 창원시 의창구 소답동,130-1,0130,0001,북창상가,72.8400,27.0900,202303,11,"9,300",5,-,-,2000,의안로56번길 26,-,중개거래,경남 창원의창구,-,연립다세대
122,경상남도 창원시 의창구 도계동,314-23,0314,0023,리코시티,54.1900,29.0220,202303,10,"11,860",4,-,-,1996,하남천서길51번길 27,-,중개거래,경남 창원의창구,-,연립
123,경상남도 창원시 의창구 서상동,532,0532,0000,강남풀하우스,70.5630,38.0150,202303,09,"10,500",3,-,-,2005,서상로 57-21,-,중개거래,경남 창원의창구,-,다세대
124,경상남도 창원시 의창구 소답동,152-18,0152,0018,신흥빌라,71.4550,32.1000,202303,08,"8,700",4,-,-,1994,의창대로299번길 19,-,중개거래,경남 창원의창구,-,다세대
125,경상남도 창원시 의창구 동읍 용정리,159-2,0159,0002,동읍자미르하우스,59.8700,86.9300,202303,04,"11,000",3,-,-,2012,자여로115번길 5,-,중개거래,경남 창원의창구,-,연립
126,경상남도 창원시 의창구 도계동,303-1,0303,0001,금강난초빌라,39.6000,22.0650,202303,03,"8,300",3,-,-,1997,도계두리길 16-8,-,중개거래,경남 창원의창구,-,연립
127,경상남도 창원시 의창구 도계동,420-7,0420,0007,동인빌라,67.9300,32.0284,202303,01,"10,200",5,-,-,1997,원이대로93번길 22,-,중개거래,경남 창원의창구,-,연립
128,경상남도 창원시 의창구 도계동,405-12,0405,0012,영진황토빌라,67.9300,38.5800,202303,01,"15,000",3,-,-,2006,태복산로7번길 33-1,-,중개거래,경남 창원의창구,-,다세대
129,경상남도 창원시 의창구 도계동,321-11,0321,0011,동하초원빌라,61.2900,40.5000,202303,01,"10,300",4,-,-,1997,하남천서길21번길 8-21,-,중개거래,경남 창원의창구,-,다세대
130,경상남도 창원시 의창구 소답동,155-4,0155,0004,금강빌라바동,53.3000,29.0460,202302,25,"7,500",2,-,-,1994,의창대로317번길 11,-,중개거래,경남 창원의창구,-,연립
131,경상남도 창원시 의창구 소답동,112-10,0112,0010,궁전빌라,103.2300,110.9600,202302,25,"12,000",2,-,-,1997,의안로12번길 10,-,중개거래,경남 창원의창구,-,다세대
132,경상남도 창원시 의창구 소답동,151-14,0151,0014,황제빌라,69.9300,47.0375,202302,25,"10,300",3,-,-,1994,의창대로317번길 27,-,중개거래,경남 창원의창구,-,다세대
133,경상남도 창원시 의창구 동읍 용정리,19-2,0019,0002,자여서원래온빌,71.3450,54.0000,202302,25,"11,000",4,-,-,2012,용정길46번길 11,-,중개거래,경남 창원의창구,-,연립
134,경상남도 창원시 의창구 도계동,332-2,0332,0002,서원래온빌2차,79.1891,44.8117,202302,24,"20,300",1,-,-,2008,도계로8번길 6,-,중개거래,경남 창원의창구,-,다세대
135,경상남도 창원시 의창구 소계동,720-3,0720,0003,뜨라페,63.9900,48.2274,202302,15,"18,000",1,-,-,2016,소계로 131-9,-,직거래,-,-,연립다세대
136,경상남도 창원시 의창구 소답동,155-12,0155,0012,대림홍실빌라,56.0800,27.6475,202302,14,"7,800",4,-,-,1995,읍성로117번길 22,-,중개거래,경남 창원의창구,-,다세대
137,경상남도 창원시 의창구 도계동,357-5,0357,0005,청학상가빌라,71.0550,25.4050,202302,12,"15,000",7,-,-,1995,도계로 67,-,중개거래,경남 창원의창구,-,연립다세대
138,경상남도 창원시 의창구 소답동,150-22,0150,0022,남양빌라1차,49.6500,50.5000,202302,12,"6,100",5,-,-,1994,읍성로101번길 16,-,중개거래,경남 창원성산구,-,다세대
139,경상남도 창원시 의창구 도계동,327-1,0327,0001,환웅수빌리지,67.3400,44.1169,202302,11,"14,500",4,-,-,2015,도계로 35-8,-,중개거래,경남 창원의창구,-,다세대
140,경상남도 창원시 의창구 도계동,403-8,0403,0008,진한빌라2차,64.5900,34.4030,202302,10,"9,800",5,-,-,1991,원이대로69번길 6-10,-,중개거래,경남 창원의창구,-,연립다세대
141,경상남도 창원시 의창구 도계동,321-3,0321,0003,남성빌라,95.2800,55.0567,202302,07,"15,500",4,-,-,1992,하남천서길37번길 12,20230323,중개거래,경남 창원의창구,-,연립
142,경상남도 창원시 의창구 팔용동,163-19,0163,0019,대원하이빌A동,84.9800,60.2000,202302,06,"19,200",2,-,-,2011,사화로1번길 10,20230411,중개거래,경남 창원의창구,-,다세대
143,경상남도 창원시 의창구 소답동,159-5,0159,0005,대한빌라,63.4100,39.8060,202302,06,"10,500",4,-,-,1993,의창대로299번길 6-14,-,중개거래,경남 창원의창구,-,다세대
144,경상남도 창원시 의창구 도계동,357-4,0357,0004,중앙상가빌라,56.9400,23.0300,202302,01,"13,400",5,-,-,1995,도계로 63,-,중개거래,경남 창원의창구,-,연립
145,경상남도 창원시 의창구 소답동,130-19,0130,0019,성은빌라,44.9100,21.4995,202301,31,"7,500",5,-,-,1995,의안로56번길 36,-,직거래,-,-,다세대
146,경상남도 창원시 의창구 도계동,304-17,0304,0017,밀로캐슬파크(304-17),78.4400,45.0000,202301,31,"17,000",1,-,-,2004,도계두리길6번길 10,-,직거래,-,-,다세대
147,경상남도 창원시 의창구 소답동,137-3,0137,0003,보람빌라,47.5500,27.1574,202301,18,"8,000",5,-,-,1995,의안로18번길 34,-,직거래,-,-,다세대
148,경상남도 창원시 의창구 서상동,313-8,0313,0008,삼창주택B동,57.3200,52.1834,202301,13,"8,500",2,-,-,1983,의창대로211번길 5,-,중개거래,경남 창원의창구,-,연립
149,경상남도 창원시 의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,82.2240,90.1433,202301,11,"14,000",2,-,-,2014,신촌본포로 5-14,-,중개거래,경남 창원의창구,-,연립
150,경상남도 창원시 의창구 도계동,312-21,0312,0021,우성빌라,66.2800,31.7700,202301,11,"10,000",3,-,-,1992,하남천서길9번길 20-10,-,중개거래,경남 창원의창구,-,연립
151,경상남도 창원시 의창구 도계동,344-2,0344,0002,형제시티빌라(344-2),65.1900,36.3800,202301,09,"10,000",2,-,-,1998,도계로50번길 15-8,-,중개거래,경남 창원의창구,-,다세대
152,경상남도 창원시 의창구 서상동,10-3,0010,0003,동원빌라,61.3700,49.8330,202301,07,"11,500",1,-,-,1997,의창대로211번길 6-4,-,직거래,-,-,연립
153,경상남도 창원시 의창구 소답동,123-4,0123,0004,성수빌라17차,76.2600,47.8428,202301,06,"8,000",3,-,-,1997,의안로56번길 16-1,-,중개거래,경남 창원의창구,-,다세대
