□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
139,경상남도 창원시 마산합포구 평화동,*,단독,12m미만,266.02,168.30,202207,12,"18,000",-,-,1986,문화북5길,-,중개거래,경남 창원마산합포구
140,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,16.53,52.90,202207,11,"10,000",-,-,1998,오동서17길,-,직거래,-
141,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,30.41,152.10,202207,11,"28,000",-,-,1998,오동서18길,-,직거래,-
142,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,71.50,224.80,202207,11,"33,320",-,-,1968,,-,중개거래,경남 창원마산합포구
143,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,26.45,92.60,202207,11,"11,200",-,-,1998,교방천남길,-,직거래,-
144,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,30.38,76.00,202207,11,"12,000",-,-,1998,오동동9길,-,직거래,-
145,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,20.36,60.00,202207,11,"3,000",-,-,1998,성호서6길,-,직거래,-
146,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,103.78,112.40,202207,11,"22,100",-,-,1998,오동서18길,-,직거래,-
147,경상남도 창원시 마산합포구 중성동,*,단독,8m미만,29.65,69.40,202207,11,"13,640",-,-,1998,오동서19길,-,직거래,-
148,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,189.69,154.70,202207,09,"40,000",-,-,1991,월영남20길,-,중개거래,경남 창원의창구
149,경상남도 창원시 마산합포구 장군동5가,*,단독,8m미만,111.47,108.10,202207,09,"17,300",-,-,1998,완월동16길,-,중개거래,경남 창원마산합포구
150,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,90.00,117.00,202207,08,"1,500",-,-,1998,주도2길,-,직거래,-
151,경상남도 창원시 마산합포구 구산면 수정리,5**,단독,8m미만,62.80,285.00,202207,06,"5,000",-,-,1998,수정3길,-,직거래,-
152,경상남도 창원시 마산합포구 월영동,6**,다가구,12m미만,152.85,154.00,202207,06,"18,000",-,-,1979,월영남18길,-,직거래,-
153,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,26.45,77.70,202207,05,"12,617",-,-,1998,합포로,-,직거래,-
154,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,65.61,213.90,202207,05,"31,000",-,-,1998,3·15대로,-,직거래,-
155,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,96.66,122.00,202207,04,"23,500",-,-,1980,월영남19길,-,중개거래,경남 창원의창구
156,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,207.70,232.00,202206,30,"28,000",-,-,1980,중앙동4길,-,중개거래,경남 창원마산합포구
157,경상남도 창원시 마산합포구 산호동,1*,단독,12m미만,155.66,159.30,202206,29,"39,500",-,-,1993,산호북1길,-,중개거래,경남 창원마산합포구
158,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,8m미만,94.29,284.00,202206,29,"15,500",-,-,1990,동전길,-,중개거래,경남 창원마산합포구
159,경상남도 창원시 마산합포구 창포동2가,*,단독,12m미만,139.51,143.50,202206,28,"44,500",-,-,1979,문화동14길,-,중개거래,경남 창원마산합포구
160,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,73.09,127.20,202206,28,"23,500",-,-,1980,월영남20길,-,중개거래,경남 창원의창구
161,경상남도 창원시 마산합포구 진전면 창포리,2**,단독,8m미만,133.43,367.00,202206,26,"17,000",-,-,1997,창포2길,-,직거래,-
162,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,20.53,69.00,202206,25,"9,500",-,-,1998,합포남5길,-,직거래,-
163,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,114.96,128.90,202206,24,"110,000",-,-,1976,산호북20길,20231124,중개거래,경남 창원마산회원구
164,경상남도 창원시 마산합포구 진북면 정현리,3**,단독,8m미만,79.12,193.00,202206,24,"6,000",-,-,1998,대현길,-,직거래,-
165,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,262.03,131.50,202206,24,"60,000",-,-,1998,산호북21길,20231124,중개거래,경남 창원마산회원구
166,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,74.88,135.50,202206,24,"72,000",-,-,1977,산호북20길,20231220,중개거래,경남 창원마산합포구
167,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,26.45,155.00,202206,24,"5,260",-,-,1998,성호서5길,-,직거래,-
168,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,39.87,145.00,202206,22,"8,000",-,-,1998,노산동2길,-,직거래,-
169,경상남도 창원시 마산합포구 구산면 심리,*,단독,8m미만,187.38,403.00,202206,21,"30,000",-,-,1997,이순신로,-,중개거래,경남 창원마산합포구
170,경상남도 창원시 마산합포구 중성동,5*,단독,8m미만,45.06,109.10,202206,20,"6,700",-,-,1998,오동서13길,-,직거래,-
171,경상남도 창원시 마산합포구 교방동,2**,단독,8m미만,122.12,146.00,202206,20,"14,500",-,-,2001,교방동2길,-,직거래,-
172,경상남도 창원시 마산합포구 진전면 봉곡리,1**,단독,8m미만,49.77,138.00,202206,20,"2,000",-,-,2011,도산길,-,중개거래,경남 창원마산합포구
173,경상남도 창원시 마산합포구 현동,7**,단독,12m미만,92.34,285.50,202206,18,"41,000",-,-,2016,현동1길,-,중개거래,경남 창원마산합포구
174,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,26.40,41.00,202206,18,"16,400",-,-,1998,허당로,-,중개거래,경남 창원마산합포구
175,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,29.75,96.00,202206,17,"24,000",-,-,1998,합포북10길,-,중개거래,경남 창원마산회원구
176,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,8m미만,119.00,397.00,202206,16,"15,650",-,-,1998,동전길,-,중개거래,경남 창원마산합포구
177,경상남도 창원시 마산합포구 진동면 진동리,4**,단독,8m미만,73.65,166.00,202206,14,"13,800",-,-,1983,서촌바다길,-,중개거래,경남 창원마산합포구
178,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,35.54,79.00,202206,14,"7,000",-,-,1998,중앙서2길,-,중개거래,경남 창원마산합포구
179,경상남도 창원시 마산합포구 진전면 오서리,5**,단독,12m미만,83.16,155.00,202206,13,"5,200",-,-,1991,오서로,-,직거래,-
180,경상남도 창원시 마산합포구 완월동,5*,단독,8m미만,65.52,182.00,202206,13,"12,600",-,-,1978,완월북7길,-,직거래,-
181,경상남도 창원시 마산합포구 진전면 시락리,7*,단독,8m미만,71.64,1742.00,202206,10,"14,256",-,-,1998,웃소포길,-,직거래,-
182,경상남도 창원시 마산합포구 구산면 석곡리,6**,단독,12m미만,19.83,310.00,202206,10,"19,000",-,-,1998,석곡로,-,직거래,-
183,경상남도 창원시 마산합포구 진전면 이명리,1**,단독,8m미만,151.80,443.00,202206,10,"11,000",-,-,1998,이명2길,-,직거래,-
184,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,65.10,106.00,202206,09,"24,900",-,-,1998,합포북20길,-,중개거래,경남 창원마산합포구
185,경상남도 창원시 마산합포구 자산동,7*,단독,8m미만,19.83,30.00,202206,08,"16,000",-,-,1998,자산동13길,-,중개거래,경남 창원마산합포구
186,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,8m미만,105.11,1041.00,202206,08,"27,100",-,-,1998,지산2길,-,직거래,-
187,경상남도 창원시 마산합포구 진전면 오서리,1***,단독,8m미만,96.57,356.40,202206,06,"18,500",-,-,2007,오서2길,-,중개거래,경남 창원마산합포구
188,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,123.83,142.70,202206,02,"23,000",-,-,1983,산호북18길,-,중개거래,경남 창원마산합포구
189,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,16.53,28.00,202206,01,"4,000",-,-,1998,성호동3길,-,중개거래,경남 창원마산합포구
190,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,149.34,139.00,202206,01,"20,100",-,-,1996,노산동6길,-,직거래,-
191,경상남도 창원시 마산합포구 산호동,3*,단독,12m미만,102.84,198.30,202206,01,"30,000",-,-,1982,산호남2길,-,중개거래,경남 창원마산합포구
192,경상남도 창원시 마산합포구 월영동,6**,단독,25m미만,190.40,225.00,202206,01,"163,350",-,-,1983,가포로,-,직거래,-
193,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,26.45,19.00,202206,01,"2,500",-,-,1998,성호동3길,-,중개거래,경남 창원마산합포구
194,경상남도 창원시 마산합포구 진전면 오서리,3*,단독,12m미만,59.50,261.00,202205,31,"5,000",-,-,1998,호산정달로,-,직거래,-
195,경상남도 창원시 마산합포구 진전면 오서리,4**,단독,8m미만,56.20,255.00,202205,30,"2,950",-,-,1998,오서곡안로,-,직거래,-
196,경상남도 창원시 마산합포구 중성동,2*,단독,8m미만,47.44,85.60,202205,29,"6,000",-,-,1998,오동서14길,-,중개거래,경남 창원마산합포구
197,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,8m미만,95.02,193.00,202205,28,"9,200",-,-,2003,지산1길,-,직거래,-
198,경상남도 창원시 마산합포구 교방동,2**,단독,12m미만,130.55,181.00,202205,27,"21,500",-,-,1998,교방서1길,-,중개거래,경남 창원마산합포구 경남 창원성산구
199,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,112.26,119.00,202205,27,"12,800",-,-,1998,산호남8길,-,직거래,-
200,경상남도 창원시 마산합포구 추산동,7*,단독,8m미만,103.20,118.00,202205,26,"13,000",-,-,1995,성호남6길,-,중개거래,경남 창원마산합포구
201,경상남도 창원시 마산합포구 진동면 교동리,*,단독,8m미만,93.44,642.00,202205,26,"34,000",-,-,2022,교동3길,-,직거래,-
202,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,8m미만,95.02,193.00,202205,24,"8,400",-,-,2003,지산1길,20220530,중개거래,경남 창원마산합포구 경남 창원마산회원구
203,경상남도 창원시 마산합포구 진동면 신기리,1**,단독,8m미만,67.80,126.00,202205,24,"4,200",-,-,1998,죽전샛길,-,중개거래,경남 창원마산합포구
204,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,53.91,52.00,202205,24,"18,534",-,-,1968,자산동1길,-,중개거래,경남 창원마산합포구
205,경상남도 창원시 마산합포구 진전면 근곡리,8*,단독,8m미만,66.12,372.00,202205,24,"6,800",-,-,1998,진전신기길,-,중개거래,부산 부산진구
206,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,23.24,33.00,202205,23,"18,400",-,-,1998,합포서2길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
207,경상남도 창원시 마산합포구 산호동,2**,단독,8m미만,53.24,69.00,202205,23,"3,500",-,-,1983,산호남11길,-,직거래,-
208,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,107.64,117.00,202205,21,"25,500",-,-,2002,합포북14길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
209,경상남도 창원시 마산합포구 교방동,2**,단독,12m미만,34.84,80.00,202205,21,"10,000",-,-,1998,교방서1길,-,중개거래,경남 창원마산합포구 경남 창원성산구
210,경상남도 창원시 마산합포구 진동면 교동리,5**,단독,8m미만,65.84,424.00,202205,21,"15,500",-,-,1998,교동2길,-,직거래,-
211,경상남도 창원시 마산합포구 진북면 영학리,2**,단독,8m미만,182.15,869.00,202205,20,"25,000",-,-,2001,학동마을길,-,중개거래,경남 창원마산합포구
212,경상남도 창원시 마산합포구 두월동1가,*,단독,8m미만,37.72,23.10,202205,19,"3,000",-,-,1998,3·15대로,-,직거래,-
213,경상남도 창원시 마산합포구 교방동,1**,단독,25m미만,101.41,56.00,202205,19,"23,000",-,-,1995,천하장사로,-,중개거래,경남 창원마산합포구
214,경상남도 창원시 마산합포구 해운동,*,단독,25m미만,1393.75,331.20,202205,19,"205,000",-,-,1990,월영동서로,-,중개거래,부산 연제구
215,경상남도 창원시 마산합포구 교원동,6*,단독,8m미만,50.55,63.00,202205,16,"3,270",-,-,1980,노산남8길,-,직거래,-
216,경상남도 창원시 마산합포구 자산동,2**,다가구,8m미만,80.97,102.00,202205,14,"10,000",-,-,1980,자산서5길,-,중개거래,경남 창원마산합포구
217,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,86.32,291.00,202205,13,"9,500",-,-,1998,욱곡2길,-,직거래,-
218,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,49.29,138.00,202205,13,"23,363",-,-,1998,자산동2길,-,중개거래,경남 창원마산회원구
219,경상남도 창원시 마산합포구 구산면 심리,7**,단독,8m미만,99.84,383.00,202205,12,"9,000",-,-,2004,용호로,-,직거래,-
220,경상남도 창원시 마산합포구 완월동,5*,단독,8m미만,53.35,116.00,202205,11,"4,400",-,-,1998,완월북6길,-,직거래,-
221,경상남도 창원시 마산합포구 완월동,5*,단독,8m미만,20.79,99.00,202205,11,"4,185",-,-,1979,완월북6길,-,직거래,-
222,경상남도 창원시 마산합포구 자산동,2**,단독,25m미만,147.54,139.00,202205,11,"30,000",-,-,2007,자산남로,-,중개거래,경남 창원마산합포구
223,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,38.85,79.00,202205,10,"9,500",-,-,2017,성호서5길,-,중개거래,경남 창원마산합포구
224,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,19.50,79.00,202205,09,"24,500",-,-,1998,허당로,20220620,중개거래,경남 창원마산합포구
225,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,19.50,79.00,202205,09,"24,500",-,-,1998,허당로,-,중개거래,경남 창원마산합포구
226,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,76.91,131.00,202205,09,"4,500",-,-,1983,완월서1길,-,직거래,-
227,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,197.15,505.00,202205,09,"89,900",-,-,2017,완월서2길,-,직거래,-
228,경상남도 창원시 마산합포구 오동동,8*,단독,8m미만,15.97,43.00,202205,08,"3,200",-,-,1998,오동북11길,-,중개거래,경남 창원마산합포구
229,경상남도 창원시 마산합포구 진전면 오서리,5**,단독,8m미만,29.75,274.00,202205,08,"10,500",-,-,1998,오서6길,-,중개거래,경남 창원마산합포구
230,경상남도 창원시 마산합포구 오동동,1**,단독,8m미만,99.36,82.30,202205,06,"12,800",-,-,1997,오동북5길,-,중개거래,경남 창원마산합포구
231,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,97.81,169.00,202205,05,"6,200",-,-,,완월동17길,-,중개거래,경남 창원마산합포구
232,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,19.80,31.50,202205,03,"15,000",-,-,1998,회원천북길,20220523,중개거래,경남 창원마산합포구 경남 창원마산회원구
233,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,49.90,96.00,202205,03,"14,700",-,-,2013,노산남4길,-,중개거래,경남 창원마산합포구 경남 창원의창구
234,경상남도 창원시 마산합포구 산호동,5*,단독,12m미만,95.12,84.30,202205,03,"14,500",-,-,1998,산호서1길,-,중개거래,경남 창원마산합포구
235,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,19.80,31.50,202205,03,"15,000",-,-,1998,회원천북길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
236,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,49.90,96.00,202205,02,"14,700",-,-,2013,노산남4길,20220504,중개거래,경남 창원마산합포구 경남 창원의창구
237,경상남도 창원시 마산합포구 구산면 옥계리,3**,단독,8m미만,89.17,368.00,202205,02,"16,500",-,-,1997,옥계안길,-,중개거래,경남 창녕군
238,경상남도 창원시 마산합포구 진전면 금암리,3**,단독,8m미만,85.78,500.00,202205,01,"19,600",-,-,2010,금암길,20220520,중개거래,경남 창원시 마산회원구
239,경상남도 창원시 마산합포구 진북면 영학리,1**,단독,8m미만,68.66,235.00,202205,01,"8,700",-,-,2006,학동로,-,중개거래,경남 사천시
240,경상남도 창원시 마산합포구 진전면 금암리,3**,단독,8m미만,85.78,500.00,202205,01,"19,600",-,-,2010,금암길,-,중개거래,경남 창원마산회원구
241,경상남도 창원시 마산합포구 교방동,3**,단독,12m미만,62.12,105.40,202204,30,"20,500",-,-,1984,교방서5길,-,직거래,-
242,경상남도 창원시 마산합포구 진전면 양촌리,2**,단독,12m미만,36.30,91.00,202204,30,"5,750",-,-,2012,팔의사로,-,중개거래,경남 창원마산회원구
243,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,133.13,125.60,202204,29,"18,000",-,-,1998,산호서2길,-,중개거래,경남 창원마산합포구
244,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,37.65,197.00,202204,29,"13,800",-,-,1998,반월서12길,-,중개거래,경남 창원마산합포구
245,경상남도 창원시 마산합포구 반월동,7*,단독,8m미만,197.39,235.40,202204,29,"33,500",-,-,1990,반월남6길,-,직거래,-
246,경상남도 창원시 마산합포구 진북면 부평리,2**,단독,8m미만,95.99,549.00,202204,27,"23,000",-,-,2004,부평1길,-,중개거래,경남 진주시
247,경상남도 창원시 마산합포구 대성동1가,1*,단독,8m미만,46.98,46.30,202204,25,"20,000",-,-,1986,반월북7길,-,중개거래,경남 창원마산합포구
248,경상남도 창원시 마산합포구 진전면 금암리,5**,단독,8m미만,60.20,142.00,202204,23,"3,000",-,-,1998,금암중촌길,-,중개거래,경남 창원마산회원구
249,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,52.90,99.00,202204,22,"10,200",-,-,1998,노산동6길,-,중개거래,경남 창원마산회원구
250,경상남도 창원시 마산합포구 산호동,5*,단독,12m미만,77.75,171.90,202204,22,"26,600",-,-,1973,산호서5길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
251,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,108.47,126.00,202204,21,"18,000",-,-,1998,월영남5길,-,중개거래,경남 창원마산합포구
252,경상남도 창원시 마산합포구 오동동,1*,단독,8m미만,134.66,142.10,202204,21,"22,500",-,-,1998,오동동10길,-,중개거래,경남 창원마산합포구
253,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,104.46,110.20,202204,20,"20,000",-,-,1978,중앙동3길,-,중개거래,경남 창원마산합포구
254,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,8m미만,26.11,367.00,202204,20,"8,200",-,-,1998,지산1길,-,중개거래,경남 창원마산합포구
255,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,116.78,77.00,202204,20,"26,500",-,-,2004,합포북8길,-,중개거래,경남 창원마산합포구
256,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,123.83,142.70,202204,19,"23,000",-,-,1983,산호북18길,20220630,중개거래,경남 창원마산합포구
257,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,19.50,57.00,202204,19,"21,900",-,-,1998,허당로,-,중개거래,경남 창원마산합포구
258,경상남도 창원시 마산합포구 진동면 교동리,6**,단독,8m미만,118.20,674.00,202204,17,"41,650",-,-,2010,요장2길,-,중개거래,경남 창원마산합포구
259,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,16.97,30.00,202204,17,"15,500",-,-,1998,합포북5길,-,중개거래,경남 창원마산합포구
260,경상남도 창원시 마산합포구 교방동,2**,단독,12m미만,83.41,152.00,202204,16,"22,500",-,-,1970,교방서1길,20220519,중개거래,경남 창원마산합포구
261,경상남도 창원시 마산합포구 진동면 신기리,4**,단독,8m미만,179.20,810.00,202204,16,"19,000",-,-,1998,신기남산길,-,직거래,-
262,경상남도 창원시 마산합포구 반월동,8*,단독,8m미만,28.80,49.60,202204,16,"22,000",-,-,1998,반월남1길,-,중개거래,경남 창원마산합포구
263,경상남도 창원시 마산합포구 교방동,2**,단독,12m미만,83.41,152.00,202204,16,"22,500",-,-,1970,교방서1길,-,중개거래,경남 창원마산합포구
264,경상남도 창원시 마산합포구 상남동,6*,단독,8m미만,26.45,56.00,202204,15,"4,200",-,-,1998,노산북9길,-,직거래,-
265,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,56.26,90.20,202204,14,"22,500",-,-,1998,반월북8길,-,중개거래,경남 창원마산합포구
266,경상남도 창원시 마산합포구 교원동,7*,단독,8m미만,36.66,53.00,202204,14,"5,500",-,-,1998,노산남11길,-,중개거래,경남 창원마산회원구
267,경상남도 창원시 마산합포구 진전면 봉곡리,1**,단독,8m미만,85.94,450.00,202204,11,"10,000",-,-,1998,도산길,20220507,중개거래,경남 창원마산합포구
268,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,63.10,111.00,202204,11,"6,900",-,-,1998,월영남15길,-,직거래,-
269,경상남도 창원시 마산합포구 진전면 봉곡리,5**,단독,8m미만,77.90,241.00,202204,11,"11,000",-,-,2015,봉곡길,-,중개거래,경남 창원마산합포구
270,경상남도 창원시 마산합포구 진전면 봉곡리,1**,단독,8m미만,85.94,450.00,202204,11,"10,000",-,-,1998,도산길,-,중개거래,경남 창원마산합포구
271,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,15.00,26.00,202204,09,"19,300",-,-,1998,합포북8길,20220422,중개거래,경남 창원마산합포구
272,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,15.00,26.00,202204,09,"19,300",-,-,1998,합포북8길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
273,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,91.64,163.00,202204,06,"12,500",-,-,1998,자산서11길,-,중개거래,경남 창원마산합포구
274,경상남도 창원시 마산합포구 구산면 수정리,3**,단독,12m미만,119.09,344.00,202204,05,"13,000",-,-,1998,구산로,-,직거래,-
275,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,108.67,212.00,202204,04,"40,300",-,-,1975,합포서8길,-,중개거래,경남 창원마산합포구
276,경상남도 창원시 마산합포구 성호동,4*,단독,25m미만,54.22,39.00,202204,01,"7,000",-,-,1994,천하장사로,-,직거래,-
277,경상남도 창원시 마산합포구 상남동,3*,단독,8m미만,58.02,126.00,202203,31,"10,000",-,-,1977,노산북3길,20220704,중개거래,"경남 창원시 마산합포구, 경남 창원시 마산회원구"
278,경상남도 창원시 마산합포구 상남동,3*,단독,8m미만,58.02,126.00,202203,31,"10,000",-,-,1977,노산북3길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
279,경상남도 창원시 마산합포구 상남동,3**,단독,8m미만,60.73,89.00,202203,30,"33,000",-,-,1973,교방천북길,-,중개거래,경남 창원마산합포구
280,경상남도 창원시 마산합포구 산호동,3*,단독,8m미만,115.64,138.00,202203,28,"25,500",-,-,1977,용마로,-,중개거래,경남 창원마산합포구
281,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,21.80,46.00,202203,28,"20,000",-,-,1998,합포북20길,-,중개거래,경남 창원마산합포구
282,경상남도 창원시 마산합포구 구산면 내포리,7**,단독,8m미만,43.62,526.00,202203,28,"17,630",-,-,1998,해양관광로,-,중개거래,경남 창원마산합포구
283,경상남도 창원시 마산합포구 산호동,3*,단독,8m미만,115.64,138.00,202203,28,"25,500",-,-,1998,용마로,20220613,중개거래,경남 창원마산합포구
