□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,
,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,
계약일자 : 20170701 ~ 20180630,,,,,,,,,,,,
실거래 구분 : 연립다세대(매매),,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,,,
시군구 : 창원의창구,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,
,,,,,,,,,,,,
시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원의창구 도계동,303-1,0303,0001,금강난초빌라,39.6,22.07,201803,23,"         6,200",4,1997,도계두리길 16-8
경상남도 창원의창구 도계동,365-3,0365,0003,대도빌라2,65.315,10.68,201805,9,"        10,000",2,1996,하남천동길44번길 10
경상남도 창원의창구 도계동,420-7,0420,0007,동인빌라,59.88,27.97,201707,6,"        12,000",3,1997,원이대로93번길 22
경상남도 창원의창구 도계동,396-2,0396,0002,리코그린빌라,50.17,36.48,201711,24,"         9,000",3,1993,도계로73번길 18
경상남도 창원의창구 도계동,397-8,0397,0008,리코명작빌라가동,76.5,40.28,201707,14,"        18,500",4,1997,원이대로69번길 30-13
경상남도 창원의창구 도계동,397-8,0397,0008,리코명작빌라가동,76.5,40.28,201711,6,"        15,200",5,1997,원이대로69번길 30-13
경상남도 창원의창구 도계동,397-8,0397,0008,리코명작빌라가동,76.5,40.28,201804,4,"        15,400",4,1997,원이대로69번길 30-13
경상남도 창원의창구 도계동,314-23,0314,0023,리코시티,54.19,29.02,201803,8,"        12,500",3,1996,하남천서길51번길 27
경상남도 창원의창구 도계동,322-5,0322,0005,리코프라자,79.32,29.45,201711,21,"        15,000",5,1990,하남천서길 23
경상남도 창원의창구 도계동,332-2,0332,0002,서원래온빌2차,64.5775,36.29,201805,11,"        14,000",3,2008,도계로8번길 6
경상남도 창원의창구 도계동,301-2,0301,0002,서원래온빌3차,70.215,35.8,201711,25,"        14,000",3,2009,도계두리길 28
경상남도 창원의창구 도계동,360-23,0360,0023,서원래온빌6차,71.9,64.69,201709,22,"        21,500",4,2015,도계두리길 150
경상남도 창원의창구 도계동,334-20,0334,0020,서원프리빌,64.63,35.7,201803,10,"        13,300",4,2005,도계로4번길 11
경상남도 창원의창구 도계동,344-1,0344,0001,성산빌라7차,57.19,26.12,201709,6,"        13,000",3,1994,도계로50번길 15
경상남도 창원의창구 도계동,411-13,0411,0013,세종트윈빌라나,32.18,20.32,201803,5,"         7,750",1,2002,태복산로31번길 36
경상남도 창원의창구 도계동,337-2,0337,0002,신동우빌라,80.82,74.76,201709,6,"        17,600",4,1997,도계로18번길 16
경상남도 창원의창구 도계동,337-2,0337,0002,신동우빌라,95.4,40.88,201803,22,"        13,000",6,1997,도계로18번길 16
경상남도 창원의창구 도계동,312-18,0312,0018,아담한집(원창),68.63,47,201710,18,"        11,100",2,1996,하남천서길9번길 20-8
경상남도 창원의창구 도계동,327-8,0327,0008,아주빌라,61.54,40.16,201806,1,"        10,250",4,1996,하남천서길5번길 19
경상남도 창원의창구 도계동,327-11,0327,0011,일호하이파이데파트,78,30.11,201803,7,"        15,900",6,1991,도계로 41
경상남도 창원의창구 도계동,360-21,0360,0021,자유빌라A,66.21,33.84,201709,14,"        13,600",3,2001,하남천동길50번길 12
경상남도 창원의창구 도계동,360-22,0360,0022,자유빌라B,66.21,35.65,201708,25,"        11,500",2,2001,하남천동길50번길 14
경상남도 창원의창구 도계동,360-22,0360,0022,자유빌라B,66.21,35.65,201801,30,"        12,000",5,2001,하남천동길50번길 14
경상남도 창원의창구 도계동,351-7,0351,0007,중원빌라,82.5,40.9,201712,23,"        15,200",2,1996,도계로60번길 13-13
경상남도 창원의창구 도계동,310-5,0310,0005,청송그린빌라,57.42,38.69,201806,5,"         9,000",1,1995,하남천서길5번길 30
경상남도 창원의창구 도계동,316-2,0316,0002,청송빌라2차,55.61,27.48,201707,25,"         8,900",3,1994,도계두리길 88
경상남도 창원의창구 도계동,317-6,0317,0006,청송빌라3차,42.23,23.03,201708,29,"         8,600",1,1994,도계두리길 108
경상남도 창원의창구 도계동,402-1,0402,0001,태백산빌라,60.86,17.46,201709,21,"        11,000",5,1995,원이대로69번길 10-4
경상남도 창원의창구 도계동,412-8,0412,0008,형제그린빌라,79.075,29.11,201805,29,"        12,000",5,1994,도계로 85
경상남도 창원의창구 도계동,344-2,0344,0002,형제시티빌라(344-2),64.32,35.89,201709,13,"        13,650",3,1998,도계로50번길 15-8
경상남도 창원의창구 도계동,407-8,0407,0008,황제빌라6차,78.87,30.39,201802,5,"        14,000",5,1997,원이대로81번길 14
경상남도 창원의창구 동읍 단계리,292-5,0292,0005,동아바론하우스1,69.3431,76.93,201712,13,"        14,000",4,2011,자여로 133-3
경상남도 창원의창구 동읍 용잠리,654,0654,0000,동아바론하우스,82.2336,75.97,201806,4,"        15,000",5,2013,동읍로83번길 30-7
경상남도 창원의창구 동읍 용잠리,232-13,0232,0013,미도아트빌라,36.16,22.69,201711,2,"         3,800",5,1996,용잠로41번길 16-4
경상남도 창원의창구 동읍 용잠리,232-13,0232,0013,미도아트빌라,84.88,53.25,201805,30,"         6,800",2,1996,용잠로41번길 16-4
경상남도 창원의창구 동읍 용잠리,332-1,0332,0001,초원빌라,66.21,66.33,201801,28,"         8,000",2,1991,의창대로 840-10
경상남도 창원의창구 동읍 용잠리,233-10,0233,0010,춘광파크맨션(233-10),56.16,23.74,201805,28,"         7,000",5,1991,용잠로41번길 17-5
경상남도 창원의창구 동읍 용정리,159-2,0159,0002,자미르하우스,59.87,86.93,201707,6,"        15,000",5,2012,자여로115번길 5
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201804,24,"        20,990",3,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,77.2853,60.78,201804,24,"        29,000",5,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201804,24,"        20,900",4,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201804,24,"        22,000",2,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.91,201804,25,"        21,500",3,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201804,25,"        20,990",3,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.91,201804,25,"        21,500",4,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.9637,57.39,201804,25,"        28,500",5,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.9637,57.39,201804,25,"        28,500",5,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201804,25,"        20,990",4,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,72.41,201806,1,"        20,990",4,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,72.41,201806,1,"        22,000",2,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,72.41,201806,1,"        21,500",2,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.4093,56.95,201806,14,"        20,900",4,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.91,201806,14,"        22,000",2,2018,자여로112번길 21
경상남도 창원의창구 동읍 용정리,24-8,0024,0008,혜성아트빌라B동,75.94,54,201805,4,"         8,000",1,2002,자여로93번길 10-6
경상남도 창원의창구 동정동,334-2,0334,0002,더푸름빌리지,75.7477,71.08,201707,19,"        22,000",3,2016,동정길 53-17
경상남도 창원의창구 동정동,334-2,0334,0002,더푸름빌리지,69.8539,66.13,201708,9,"        20,723",2,2016,동정길 53-17
경상남도 창원의창구 북면 신촌리,1533-9,1533,0009,거풍센터빌1단지,84.564,91.08,201708,29,"        19,000",3,2014,신촌본포로 5-10
경상남도 창원의창구 북면 신촌리,1386-65,1386,0065,거풍힐링빌,75.915,82.94,201709,22,"        15,100",4,2014,천주로 1202-15
경상남도 창원의창구 북면 신촌리,905-19,0905,0019,리치빌,64.41,56.59,201801,11,"        12,800",3,2012,신촌본포로 12-20
경상남도 창원의창구 북면 신촌리,산65-8,0065,0008,숲속그린빌,72.8926,101,201804,24,"        18,700",3,2018,천주로 1209
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,81.9255,85.05,201803,25,"        18,500",3,2013,신리길30번길 20
경상남도 창원의창구 북면 신촌리,879-1,0879,0001,올라빌,81.9255,85.05,201804,30,"        18,500",3,2013,신리길30번길 20
경상남도 창원의창구 서상동,532,0532,0000,강남풀하우스,70.563,38.02,201803,14,"        13,500",1,2005,서상로 57-21
경상남도 창원의창구 서상동,416,0416,0000,대영주택,55.11,45.78,201707,29,"         9,300",2,1982,천주로12번길 19
경상남도 창원의창구 서상동,416,0416,0000,대영주택,55.11,46.07,201804,5,"         9,000",2,1982,천주로12번길 19
경상남도 창원의창구 서상동,464,0464,0000,덕산빌라,66.536,64.14,201710,15,"        25,000",3,2017,의안로27번길 38
경상남도 창원의창구 서상동,464,0464,0000,덕산빌라,66.323,63.61,201710,15,"        25,000",3,2017,의안로27번길 38
경상남도 창원의창구 서상동,464,0464,0000,덕산빌라,66.323,63.61,201803,16,"        25,000",2,2017,의안로27번길 38
경상남도 창원의창구 서상동,464,0464,0000,덕산빌라,66.323,63.61,201803,18,"        25,000",1,2017,의안로27번길 38
경상남도 창원의창구 서상동,313-8,0313,0008,삼창주택B동,57.32,55,201709,19,"        10,900",2,1983,의창대로211번길 5
경상남도 창원의창구 서상동,400-4,0400,0004,영진블루빌,72.23,65.38,201711,18,"        25,500",1,2011,천주로18번길 12
경상남도 창원의창구 서상동,517-10,0517,0010,은하,46.81,40.41,201710,19,"         7,500",3,1984,읍성로 6
경상남도 창원의창구 서상동,517-10,0517,0010,은하,46.81,40.41,201801,3,"         7,600",2,1984,읍성로 6
경상남도 창원의창구 소계동,704-3,0704,0003,미림맨숀,57.87,50.7,201707,5,"         9,000",3,1983,금강로369번길 22-8
경상남도 창원의창구 소계동,702-25,0702,0025,부전빌라,84.8,64.22,201710,11,"        12,000",1,1998,소계로94번길 19-7
경상남도 창원의창구 소계동,714-7,0714,0007,진한빌딩,71.19,27.9,201712,1,"        17,000",5,1994,소계로84번길 3
경상남도 창원의창구 소계동,719-2,0719,0002,초계그린빌,67.574,97.66,201708,16,"        15,600",2,2014,소계로132번길 8
경상남도 창원의창구 소계동,710-28,0710,0028,한진빌라,115.72,63.33,201801,9,"        25,000",5,1997,금강로355번길 8
경상남도 창원의창구 소답동,155-4,0155,0004,금강빌라바동,59.72,32.55,201710,21,"         9,000",5,1994,의창대로317번길 11
경상남도 창원의창구 소답동,150-22,0150,0022,남양빌라1차,49.65,50.5,201806,8,"         6,150",4,1994,읍성로101번길 16
경상남도 창원의창구 소답동,159-2,0159,0002,남양주택,57.42,93.5,201801,5,"         9,000",5,1995,의창대로299번길 6-10
경상남도 창원의창구 소답동,114-1,0114,0001,대원하이빌,69.7625,44.87,201805,21,"        16,000",4,2010,의창대로247번길 6
경상남도 창원의창구 소답동,146-2,0146,0002,대한그린빌라,27.985,17.06,201709,15,"         5,700",1,1994,의안로62번길 42
경상남도 창원의창구 소답동,108-4,0108,0004,덕산세영빌라,84.81,54.42,201711,17,"        16,300",1,2010,의안로32번길 4
경상남도 창원의창구 소답동,141-4,0141,0004,성수빌라16차,74.43,59.73,201801,17,"        10,500",3,1997,의안로28번길 40
경상남도 창원의창구 소답동,449-2,0449,0002,성원큐브타운A동,70.065,54.37,201708,21,"        18,500",3,2015,천주로36번길 48
경상남도 창원의창구 소답동,449-2,0449,0002,성원큐브타운A동,70.065,54.37,201709,4,"        18,200",2,2015,천주로36번길 48
경상남도 창원의창구 소답동,449-2,0449,0002,성원큐브타운A동,81.133,62.96,201712,4,"        18,000",1,2015,천주로36번길 48
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,74.52,65.45,201707,11,"        25,464",3,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,74.52,65.45,201707,11,"        25,376",2,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,76.78,67.43,201708,1,"        27,400",4,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,69.29,60.87,201708,2,"        25,800",3,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,76.78,67.43,201708,10,"        31,000",5,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,74.52,65.45,201708,16,"        25,500",4,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,76.78,67.43,201708,20,"        27,000",2,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,74.52,65.45,201710,10,"        29,419",5,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,83.07,72.96,201710,18,"        29,000",4,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,76.78,67.43,201802,14,"        27,500",4,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,83.07,72.96,201803,2,"        28,000",3,2017,천주로36번길 45
경상남도 창원의창구 소답동,451-2,0451,0002,써니원빌,69.29,60.87,201806,1,"        30,300",5,2017,천주로36번길 45
경상남도 창원의창구 소답동,142-22,0142,0022,영진블루빌A,78.44,57.04,201806,19,"        12,500",3,2010,의창대로289번길 15-1
경상남도 창원의창구 소답동,142-39,0142,0039,영진블루빌B,78.44,58.2,201711,1,"        15,300",1,2010,의창대로289번길 15
경상남도 창원의창구 소답동,149-19,0149,0019,영진아트빌,77.1,23.36,201806,29,"        14,500",4,2004,의안로44번길 49-4
경상남도 창원의창구 소답동,115-21,0115,0021,이조6차빌라,74.88,37.37,201803,8,"        14,100",2,2002,의안로8번길 17
경상남도 창원의창구 소답동,134-7,0134,0007,이조빌라,45.84,19.5,201708,12,"         9,200",2,1993,의안로28번길 29-6
경상남도 창원의창구 소답동,126-4,0126,0004,진보2차,47.32,26.3,201803,20,"         6,000",1,1993,의안로70번길 22
경상남도 창원의창구 소답동,149-10,0149,0010,청송샘터빌라,71.68,41.15,201803,8,"         9,000",5,1996,읍성로101번길 13-2
경상남도 창원의창구 소답동,142-3,0142,0003,청송장미빌라,54.74,51.74,201707,4,"        14,000",2,1998,읍성로101번길 2-1
경상남도 창원의창구 소답동,118-4,0118,0004,칠성맨션나동,77.175,76.7,201803,5,"         9,500",4,1990,의창대로261번길 23
경상남도 창원의창구 소답동,150-7,0150,0007,해뜨는집,65.15,33.44,201805,4,"         7,300",3,1997,읍성로101번길 8
경상남도 창원의창구 중동,447-1,0447,0001,남산빌라,76.43,46.42,201707,24,"        15,300",2,1998,의안로 23
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        31,722",1,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,78.02,72.39,201707,28,"        26,972",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",1,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,77.69,72.08,201707,28,"        26,972",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,77.69,72.08,201707,28,"        26,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        31,722",2,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        31,722",1,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,78.02,72.39,201707,28,"        26,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",3,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,77.69,72.08,201707,28,"        26,972",1,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,83.855,77.8,201707,28,"        28,972",1,1985,의안로 9
경상남도 창원의창구 중동,402-6,0402,0006,삼창,78.02,72.39,201707,28,"        26,972",1,1985,의안로 9
경상남도 창원의창구 중동,528,0528,0000,호영씨엘빌,53.9508,51.56,201710,19,"        16,000",4,2012,의안로31번길 13
경상남도 창원의창구 팔용동,168-4,0168,0004,대한파크,60.06,26.57,201707,23,"        10,000",5,1996,의창대로116번길 12
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,224.29,353.4,201711,16,"        60,800",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,209.12,329.49,201803,15,"        85,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,65,0065,0000,프라임하우스1단지,224.29,353.4,201803,15,"        85,000",1,2010,반계로62번길 24
경상남도 창원의창구 팔용동,66,0066,0000,프라임하우스2단지,224.29,342.81,201804,3,"        90,000",1,2010,반계로62번길 23
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,270.33,397.18,201709,9,"       106,000",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,67,0067,0000,프라임하우스3단지,209.12,307.25,201711,16,"        55,200",1,2010,반계로62번길 12
경상남도 창원의창구 팔용동,68,0068,0000,프라임하우스4단지,209.12,308.36,201803,15,"        85,000",1,2010,반계로62번길 11
